chem_session_id,element_id,element_value
423,9,0.002
424,9,0.002
425,9,0.002
426,9,0.002
427,9,0.004
428,9,0.003
429,9,0.002
430,9,0.005
431,9,0.002
432,9,0.002
433,9,0.002
434,9,0.002
435,9,0.004
436,9,0.002
437,9,0.002
438,9,0.003
439,9,0.003
440,9,0.003
441,9,0.002
442,9,0.002
443,9,0.002
444,9,0.003
445,9,0.002
446,9,0.003
447,9,0.002
448,9,0.003
449,9,0.002
450,9,0.002
451,9,0.002
452,9,0.002
453,9,0.003
454,9,0.003
455,9,0.003
456,9,0.002
457,9,0.002
458,9,0.002
459,9,0.002
460,9,0.002
461,9,0.003
462,9,0.003
463,9,0.002
464,9,0.003
465,9,0.003
466,9,0.002
467,9,0.004
468,9,0.002
469,9,0.002
470,9,0.002
471,9,0.002
472,9,0.002
473,9,0.002
474,9,0.002
475,9,0.002
476,9,0.002
477,9,0.002
478,9,0.004
479,9,0.002
480,9,0.002
481,9,0.002
482,9,0.002
483,9,0.003
484,9,0.003
485,9,0.003
486,9,0.002
487,9,0.002
488,9,0.004
489,9,0.002
490,9,0.002
491,9,0.003
492,9,0.004
493,9,0.002
494,9,0.002
495,9,0.002
496,9,0.002
497,9,0.002
498,9,0.003
499,9,0.004
500,9,0.002
501,9,0.003
502,9,0.002
503,9,0.003
504,9,0.004
505,9,0.002
506,9,0.003
507,9,0.002
508,9,0.003
509,9,0.003
510,9,0.003
511,9,0.002
512,9,0.002
513,9,0.002
514,9,0.003
515,9,0.002
516,9,0.004
517,9,0.002
518,9,0.002
519,9,0.002
520,9,0.003
521,9,0.003
522,9,0.006
523,9,0.003
524,9,0.003
525,9,0.002
526,9,0.002
527,9,0.002
528,9,0.002
529,9,0.002
530,9,0.002
531,9,0.002
532,9,0.004
533,9,0.002
534,9,0.002
535,9,0.002
536,9,0.002
537,9,0.002
538,9,0.002
539,9,0.002
540,9,0.002
541,9,0.002
542,9,0.003
543,9,0.002
544,9,0.002
545,9,0.003
546,9,0.002
547,9,0.005
548,9,0.002
549,9,0.002
550,9,0.002
551,9,0.002
552,9,0.002
553,9,0.003
554,9,0.002
555,9,0.002
556,9,0.004
557,9,0.002
558,9,0.003
559,9,0.002
560,9,0.002
561,9,0.002
562,9,0.002
563,9,0.002
564,9,0.005
565,9,0.002
566,9,0.004
567,9,0.003
568,9,0.002
569,9,0.002
570,9,0.004
571,9,0.005
572,9,0.002
573,9,0.002
574,9,0.002
575,9,0.002
576,9,0.003
577,9,0.002
578,9,0.002
579,9,0.003
580,9,0.002
581,9,0.002
582,9,0.002
583,9,0.003
584,9,0.004
585,9,0.003
586,9,0.003
587,9,0.002
588,9,0.002
589,9,0.003
590,9,0.002
591,9,0.002
592,9,0.003
593,9,0.002
594,9,0.002
595,9,0.002
596,9,0.002
597,9,0.002
598,9,0.002
599,9,0.004
600,9,0.003
601,9,0.004
602,9,0.002
603,9,0.002
604,9,0.002
605,9,0.002
606,9,0.002
607,9,0.002
608,9,0.002
609,9,0.002
610,9,0.004
611,9,0.002
612,9,0.003
613,9,0.002
614,9,0.002
615,9,0.002
616,9,0.003
617,9,0.004
618,9,0.002
619,9,0.003
620,9,0.003
621,9,0.002
622,9,0.004
623,9,0.002
624,9,0.002
625,9,0.002
626,9,0.003
627,9,0.002
628,9,0.002
629,9,0.002
630,9,0.002
631,9,0.003
632,9,0.004
633,9,0.002
634,9,0.003
635,9,0.002
636,9,0.002
637,9,0.003
638,9,0.004
639,9,0.002
640,9,0.002
641,9,0.002
642,9,0.002
643,9,0.002
644,9,0.004
645,9,0.002
646,9,0.003
647,9,0.002
648,9,0.005
649,9,0.002
650,9,0.002
651,9,0.003
652,9,0.003
653,9,0.003
654,9,0.003
655,9,0.002
656,9,0.003
657,9,0.003
658,9,0.002
659,9,0.002
660,9,0.002
661,9,0.002
662,9,0.003
663,9,0.003
664,9,0.003
665,9,0.002
666,9,0.002
667,9,0.003
668,9,0.002
669,9,0.003
670,9,0.004
671,9,0.002
672,9,0.004
673,9,0.002
674,9,0.003
675,9,0.002
676,9,0.002
677,9,0.002
678,9,0.002
679,9,0.003
680,9,0.002
681,9,0.003
682,9,0.002
683,9,0.003
684,9,0.002
685,9,0.003
686,9,0.003
687,9,0.002
688,9,0.002
689,9,0.003
690,9,0.003
691,9,0.004
692,9,0.002
693,9,0.002
694,9,0.004
695,9,0.002
696,9,0.003
697,9,0.002
698,9,0.002
699,9,0.002
700,9,0.002
701,9,0.002
702,9,0.002
703,9,0.003
704,9,0.002
705,9,0.002
706,9,0.002
707,9,0.002
708,9,0.002
709,9,0.003
710,9,0.002
711,9,0.002
712,9,0.004
713,9,0.002
714,9,0.002
715,9,0.002
716,9,0.002
717,9,0.004
718,9,0.003
719,9,0.005
720,9,0.002
721,9,0.002
722,9,0.002
723,9,0.002
724,9,0.002
725,9,0.002
726,9,0.002
727,9,0.002
728,9,0.002
729,9,0.004
730,9,0.003
731,9,0.003
732,9,0.003
733,9,0.002
734,9,0.002
735,9,0.002
736,9,0.002
737,9,0.002
738,9,0.002
739,9,0.003
740,9,0.002
741,9,0.002
742,9,0.002
743,9,0.003
744,9,0.003
745,9,0.002
746,9,0.002
747,9,0.002
748,9,0.002
749,9,0.002
750,9,0.002
751,9,0.003
752,9,0.002
753,9,0.002
754,9,0.004
755,9,0.003
756,9,0.002
757,9,0.002
758,9,0.004
759,9,0.002
760,9,0.003
761,9,0.003
762,9,0.002
763,9,0.005
764,9,0.003
765,9,0.002
766,9,0.002
767,9,0.002
768,9,0.002
769,9,0.002
770,9,0.002
771,9,0.002
772,9,0.003
773,9,0.002
774,9,0.002
775,9,0.005
776,9,0.004
777,9,0.002
778,9,0.003
779,9,0.002
780,9,0.002
781,9,0.002
782,9,0.002
783,9,0.003
784,9,0.002
785,9,0.002
786,9,0.002
787,9,0.002
788,9,0.002
789,9,0.003
790,9,0.002
791,9,0.003
792,9,0.002
793,9,0.002
794,9,0.004
795,9,0.002
796,9,0.003
797,9,0.002
798,9,0.002
799,9,0.002
800,9,0.002
801,9,0.002
802,9,0.003
803,9,0.002
804,9,0.002
805,9,0.003
806,9,0.002
807,9,0.002
808,9,0.002
809,9,0.003
810,9,0.002
811,9,0.002
812,9,0.002
813,9,0.002
814,9,0.002
815,9,0.002
816,9,0.003
817,9,0.002
818,9,0.002
819,9,0.004
820,9,0.002
821,9,0.002
822,9,0.003
823,9,0.002
824,9,0.002
825,9,0.002
826,9,0.003
827,9,0.002
828,9,0.003
829,9,0.003
830,9,0.002
831,9,0.002
832,9,0.002
833,9,0.003
834,9,0.002
835,9,0.002
836,9,0.002
837,9,0.003
838,9,0.002
839,9,0.002
840,9,0.002
841,9,0.002
842,9,0.003
843,9,0.002
844,9,0.002
845,9,0.002
846,9,0.002
847,9,0.002
848,9,0.002
849,9,0.002
850,9,0.002
851,9,0.002
852,9,0.002
853,9,0.003
854,9,0.002
855,9,0.002
856,9,0.003
857,9,0.002
858,9,0.002
859,9,0.003
860,9,0.002
861,9,0.002
862,9,0.002
863,9,0.002
864,9,0.004
865,9,0.002
866,9,0.002
867,9,0.004
868,9,0.003
869,9,0.002
870,9,0.002
871,9,0.002
872,9,0.002
873,9,0.002
874,9,0.004
875,9,0.002
876,9,0.002
877,9,0.002
878,9,0.003
879,9,0.002
880,9,0.002
881,9,0.002
882,9,0.003
883,9,0.002
884,9,0.002
885,9,0.002
886,9,0.002
887,9,0.003
888,9,0.002
889,9,0.002
890,9,0.004
891,9,0.003
892,9,0.002
893,9,0.002
894,9,0.002
895,9,0.002
896,9,0.002
897,9,0.002
898,9,0.002
899,9,0.002
900,9,0.002
901,9,0.002
902,9,0.002
903,9,0.003
904,9,0.003
905,9,0.004
906,9,0.003
907,9,0.002
908,9,0.002
909,9,0.002
910,9,0.002
911,9,0.003
912,9,0.003
913,9,0.002
914,9,0.004
915,9,0.002
916,9,0.002
917,9,0.002
918,9,0.002
919,9,0.005
920,9,0.002
921,9,0.002
922,9,0.002
923,9,0.002
924,9,0.002
925,9,0.002
926,9,0.003
927,9,0.002
928,9,0.002
929,9,0.002
930,9,0.002
931,9,0.002
932,9,0.002
933,9,0.002
934,9,0.002
935,9,0.004
936,9,0.002
937,9,0.003
938,9,0.002
939,9,0.002
940,9,0.002
941,9,0.003
942,9,0.003
943,9,0.003
944,9,0.002
945,9,0.003
946,9,0.002
947,9,0.003
948,9,0.003
949,9,0.002
950,9,0.002
951,9,0.002
952,9,0.003
953,9,0.002
954,9,0.002
955,9,0.003
956,9,0.002
957,9,0.003
958,9,0.002
959,9,0.004
960,9,0.002
961,9,0.002
962,9,0.002
963,9,0.002
964,9,0.002
965,9,0.002
966,9,0.002
967,9,0.002
968,9,0.002
969,9,0.003
970,9,0.003
971,9,0.003
972,9,0.002
973,9,0.002
974,9,0.002
975,9,0.002
976,9,0.004
977,9,0.002
978,9,0.003
979,9,0.002
980,9,0.002
981,9,0.002
982,9,0.002
983,9,0.002
984,9,0.002
985,9,0.003
986,9,0.002
987,9,0.002
988,9,0.002
989,9,0.003
990,9,0.002
991,9,0.003
992,9,0.002
993,9,0.002
994,9,0.002
995,9,0.002
996,9,0.003
997,9,0.004
998,9,0.002
999,9,0.002
1000,9,0.004
1001,9,0.003
1002,9,0.002
1003,9,0.003
1004,9,0.002
1005,9,0.003
1006,9,0.002
1007,9,0.003
1008,9,0.002
1009,9,0.002
1010,9,0.003
1011,9,0.002
1012,9,0.002
1013,9,0.003
1014,9,0.002
1015,9,0.002
1016,9,0.002
1017,9,0.002
1018,9,0.002
1019,9,0.003
1020,9,0.002
1021,9,0.004
1022,9,0.002
1023,9,0.002
1024,9,0.002
1025,9,0.002
1026,9,0.002
1027,9,0.002
1028,9,0.003
1029,9,0.003
1030,9,0.002
1031,9,0.004
1032,9,0.002
1033,9,0.004
1034,9,0.004
1035,9,0.002
1036,9,0.003
1037,9,0.003
1038,9,0.002
1039,9,0.002
1040,9,0.002
1041,9,0.002
1042,9,0.002
1043,9,0.002
1044,9,0.002
1045,9,0.002
1046,9,0.002
1047,9,0.002
1048,9,0.002
1049,9,0.002
1050,9,0.003
1051,9,0.004
1052,9,0.003
1053,9,0.002
1054,9,0.002
1055,9,0.002
1056,9,0.002
1057,9,0.002
1058,9,0.002
1059,9,0.002
1060,9,0.002
1061,9,0.003
1062,9,0.002
1063,9,0.002
1064,9,0.002
1065,9,0.002
1066,9,0.002
1067,9,0.002
1068,9,0.002
1069,9,0.002
1070,9,0.002
1071,9,0.002
1072,9,0.002
1073,9,0.002
1074,9,0.004
1075,9,0.002
1076,9,0.003
1077,9,0.002
1078,9,0.002
1079,9,0.002
1080,9,0.003
1081,9,0.002
1082,9,0.004
1083,9,0.002
1084,9,0.002
1085,9,0.002
1086,9,0.002
1087,9,0.002
1088,9,0.002
1089,9,0.002
1090,9,0.003
1091,9,0.002
1092,9,0.002
1093,9,0.002
1094,9,0.002
1095,9,0.003
1096,9,0.002
1097,9,0.003
1098,9,0.002
1099,9,0.003
1100,9,0.002
1101,9,0.002
1102,9,0.004
1103,9,0.002
1104,9,0.002
1105,9,0.002
1106,9,0.002
1107,9,0.002
1108,9,0.003
1109,9,0.002
1110,9,0.003
1111,9,0.002
1112,9,0.002
1113,9,0.002
1114,9,0.002
1115,9,0.002
1116,9,0.003
1117,9,0.002
1118,9,0.002
1119,9,0.003
1120,9,0.002
1121,9,0.002
1122,9,0.002
1123,9,0.002
1124,9,0.003
1125,9,0.002
1126,9,0.002
1127,9,0.003
1128,9,0.004
1129,9,0.004
1130,9,0.002
1131,9,0.004
1132,9,0.002
1133,9,0.004
1134,9,0.002
1135,9,0.002
1136,9,0.002
1137,9,0.002
1138,9,0.002
1139,9,0.003
1140,9,0.003
1141,9,0.002
1142,9,0.004
1143,9,0.002
1144,9,0.002
1145,9,0.005
1146,9,0.002
1147,9,0.002
1148,9,0.002
1149,9,0.003
1150,9,0.002
1151,9,0.004
1152,9,0.002
1153,9,0.002
1154,9,0.002
1155,9,0.002
1156,9,0.002
1157,9,0.002
1158,9,0.002
1159,9,0.003
1160,9,0.002
1161,9,0.002
1162,9,0.002
1163,9,0.002
1164,9,0.002
1165,9,0.003
1166,9,0.003
1167,9,0.002
1168,9,0.003
1169,9,0.004
1170,9,0.003
1171,9,0.002
1172,9,0.002
1173,9,0.002
1174,9,0.002
1175,9,0.002
1176,9,0.003
1177,9,0.002
1178,9,0.002
1179,9,0.002
1180,9,0.002
1181,9,0.003
1182,9,0.003
1183,9,0.003
1184,9,0.002
1185,9,0.004
1186,9,0.002
1187,9,0.003
1188,9,0.002
1189,9,0.002
1190,9,0.002
1191,9,0.002
1192,9,0.002
1193,9,0.002
1194,9,0.002
1195,9,0.002
1196,9,0.002
1197,9,0.004
1198,9,0.003
1199,9,0.002
1200,9,0.002
1201,9,0.004
1202,9,0.004
1203,9,0.004
1204,9,0.005
1205,9,0.006
1206,9,0.004
1207,9,0.005
1208,9,0.004
1209,9,0.004
1210,9,0.005
1211,9,0.004
1212,9,0.004
1213,9,0.004
1214,9,0.005
1215,9,0.004
1216,9,0.006
1217,9,0.005
1218,9,0.004
1219,9,0.004
1220,9,0.006
1221,9,0.004
1222,9,0.005
1223,9,0.006
1224,9,0.005
1225,9,0.004
1226,9,0.005
1227,9,0.005
1228,9,0.006
1229,9,0.004
1230,9,0.005
1231,9,0.004
1232,9,0.004
1233,9,0.005
1234,9,0.005
1235,9,0.004
1236,9,0.004
1237,9,0.005
1238,9,0.004
1239,9,0.004
1240,9,0.005
1241,9,0.004
1242,9,0.004
1243,9,0.004
1244,9,0.004
1245,9,0.004
1246,9,0.004
1247,9,0.004
1248,9,0.004
1249,9,0.004
1250,9,0.004
1251,9,0.004
1252,9,0.004
1253,9,0.005
1254,9,0.004
1255,9,0.004
1256,9,0.005
1257,9,0.005
1258,9,0.004
1259,9,0.004
1260,9,0.006
1261,9,0.004
1262,9,0.004
1263,9,0.004
1264,9,0.004
1265,9,0.004
1266,9,0.005
1267,9,0.005
1268,9,0.005
1269,9,0.004
1270,9,0.004
1271,9,0.004
1272,9,0.004
1273,9,0.005
1274,9,0.005
1275,9,0.004
1276,9,0.004
1277,9,0.004
1278,9,0.004
1279,9,0.004
1280,9,0.004
1281,9,0.004
1282,9,0.004
1283,9,0.005
1284,9,0.004
1285,9,0.005
1286,9,0.004
1287,9,0.004
1288,9,0.006
1289,9,0.004
1290,9,0.004
1291,9,0.004
1292,9,0.004
1293,9,0.005
1294,9,0.004
1295,9,0.005
1296,9,0.004
1297,9,0.005
1298,9,0.004
1299,9,0.004
1300,9,0.004
1301,9,0.004
1302,9,0.004
1303,9,0.004
1304,9,0.006
1305,9,0.004
1306,9,0.005
1307,9,0.004
1308,9,0.004
1309,9,0.004
1310,9,0.005
1311,9,0.004
1312,9,0.004
1313,9,0.004
1314,9,0.004
1315,9,0.005
1316,9,0.004
1317,9,0.004
1318,9,0.004
1319,9,0.006
1320,9,0.004
1321,9,0.005
1322,9,0.004
1323,9,0.004
1324,9,0.004
1325,9,0.004
1326,9,0.004
1327,9,0.004
1328,9,0.005
1329,9,0.004
1330,9,0.004
1331,9,0.004
1332,9,0.006
1333,9,0.004
1334,9,0.005
1335,9,0.005
1336,9,0.004
1337,9,0.005
1338,9,0.005
1339,9,0.005
1340,9,0.004
1341,9,0.004
1342,9,0.004
1343,9,0.005
1344,9,0.005
1345,9,0.004
1346,9,0.004
1347,9,0.006
1348,9,0.004
1349,9,0.004
1350,9,0.004
1351,9,0.005
1352,9,0.004
1353,9,0.004
1354,9,0.004
1355,9,0.004
1356,9,0.004
1357,9,0.004
1358,9,0.006
1359,9,0.004
1360,9,0.005
1361,9,0.004
1362,9,0.004
1363,9,0.004
1364,9,0.004
1365,9,0.005
1366,9,0.004
1367,9,0.004
1368,9,0.004
1369,9,0.004
1370,9,0.005
1371,9,0.004
1372,9,0.004
1373,9,0.004
1374,9,0.004
1375,9,0.004
1376,9,0.004
1377,9,0.004
1378,9,0.004
1379,9,0.005
1380,9,0.004
1381,9,0.004
1382,9,0.004
1383,9,0.004
1384,9,0.005
1385,9,0.004
1386,9,0.005
1387,9,0.004
1388,9,0.004
1389,9,0.004
1390,9,0.004
1391,9,0.004
1392,9,0.005
1393,9,0.006
1394,9,0.004
1395,9,0.004
1396,9,0.004
1397,9,0.004
1398,9,0.004
1399,9,0.004
1400,9,0.005
1401,9,0.004
1402,9,0.004
1403,9,0.004
1404,9,0.004
1405,9,0.005
1406,9,0.004
1407,9,0.004
1408,9,0.004
1409,9,0.005
1410,9,0.004
1411,9,0.004
1412,9,0.005
1413,9,0.004
1414,9,0.004
1415,9,0.005
1416,9,0.004
1417,9,0.004
1418,9,0.004
1419,9,0.004
1420,9,0.004
1421,9,0.005
1422,9,0.004
1423,9,0.004
1424,9,0.004
1425,9,0.004
1426,9,0.005
1427,9,0.004
1428,9,0.004
1429,9,0.005
1430,9,0.004
1431,9,0.004
1432,9,0.004
1433,9,0.004
1434,9,0.004
1435,9,0.004
1436,9,0.005
1437,9,0.006
1438,9,0.004
1439,9,0.004
1440,9,0.005
1441,9,0.004
1442,9,0.005
1443,9,0.004
1444,9,0.005
1445,9,0.004
1446,9,0.004
1447,9,0.004
1448,9,0.004
1449,9,0.005
1450,9,0.005
1451,9,0.004
1452,9,0.005
1453,9,0.004
1454,9,0.004
1455,9,0.004
1456,9,0.004
1457,9,0.004
1458,9,0.004
1459,9,0.004
1460,9,0.004
1461,9,0.004
1462,9,0.004
1463,9,0.006
1464,9,0.004
1465,9,0.004
1466,9,0.004
1467,9,0.004
1468,9,0.004
1469,9,0.004
1470,9,0.005
1471,9,0.004
1472,9,0.004
1473,9,0.005
1474,9,0.004
1475,9,0.004
1476,9,0.004
1477,9,0.004
1478,9,0.004
1479,9,0.004
1480,9,0.005
1481,9,0.004
1482,9,0.005
1483,9,0.004
1484,9,0.004
1485,9,0.006
1486,9,0.004
1487,9,0.004
1488,9,0.004
1489,9,0.004
1490,9,0.005
1491,9,0.004
1492,9,0.004
1493,9,0.005
1494,9,0.004
1495,9,0.004
1496,9,0.004
1497,9,0.004
1498,9,0.004
1499,9,0.004
1500,9,0.004
1501,9,0.004
1502,9,0.004
1503,9,0.005
1504,9,0.004
1505,9,0.004
1506,9,0.004
1507,9,0.004
1508,9,0.004
1509,9,0.004
1510,9,0.004
1511,9,0.005
1512,9,0.004
1513,9,0.004
1514,9,0.004
1515,9,0.004
1516,9,0.004
1517,9,0.004
1518,9,0.004
1519,9,0.004
1520,9,0.004
1521,9,0.004
1522,9,0.004
1523,9,0.004
1524,9,0.005
1525,9,0.004
1526,9,0.007
1527,9,0.004
1528,9,0.004
1529,9,0.004
1530,9,0.004
1531,9,0.004
1532,9,0.004
1533,9,0.004
1534,9,0.004
1535,9,0.004
1536,9,0.005
1537,9,0.004
1538,9,0.004
1539,9,0.004
1540,9,0.004
1541,9,0.004
1542,9,0.004
1543,9,0.004
1544,9,0.004
1545,9,0.004
1546,9,0.004
1547,9,0.004
1548,9,0.004
1549,9,0.006
1550,9,0.004
1551,9,0.004
1552,9,0.004
1553,9,0.004
1554,9,0.004
1555,9,0.004
1556,9,0.004
1557,9,0.004
1558,9,0.004
1559,9,0.004
1560,9,0.004
1561,9,0.004
1562,9,0.005
1563,9,0.006
1564,9,0.004
1565,9,0.004
1566,9,0.004
1567,9,0.004
1568,9,0.005
1569,9,0.005
1570,9,0.006
1571,9,0.004
1572,9,0.004
1573,9,0.004
1574,9,0.004
1575,9,0.005
1576,9,0.005
1577,9,0.005
1578,9,0.006
1579,9,0.004
1580,9,0.004
1581,9,0.004
1582,9,0.004
1583,9,0.004
1584,9,0.004
1585,9,0.004
1586,9,0.004
1587,9,0.004
1588,9,0.005
1589,9,0.004
1590,9,0.004
1591,9,0.005
1592,9,0.005
1593,9,0.004
1594,9,0.005
1595,9,0.004
1596,9,0.004
1597,9,0.007
1598,9,0.004
1599,9,0.004
1600,9,0.004
1601,9,0.004
1602,9,0.004
1603,9,0.006
1604,9,0.004
1605,9,0.004
1606,9,0.004
1607,9,0.004
1608,9,0.006
1609,9,0.004
1610,9,0.004
1611,9,0.004
1612,9,0.004
1613,9,0.004
1614,9,0.004
1615,9,0.004
1616,9,0.004
1617,9,0.004
1618,9,0.004
1619,9,0.004
1620,9,0.004
1621,9,0.005
1622,9,0.004
1623,9,0.006
1624,9,0.004
1625,9,0.004
1626,9,0.005
1627,9,0.005
1628,9,0.004
1629,9,0.004
1630,9,0.005
1631,9,0.004
1632,9,0.004
1633,9,0.004
1634,9,0.006
1635,9,0.004
1636,9,0.004
1637,9,0.004
1638,9,0.004
1639,9,0.004
1640,9,0.006
1641,9,0.004
1642,9,0.004
1643,9,0.006
1644,9,0.004
1645,9,0.004
1646,9,0.004
1647,9,0.004
1648,9,0.004
1649,9,0.004
1650,9,0.005
1651,9,0.004
1652,9,0.004
1653,9,0.004
1654,9,0.005
1655,9,0.004
1656,9,0.004
1657,9,0.004
1658,9,0.004
1659,9,0.005
1660,9,0.004
1661,9,0.007
1662,9,0.004
1663,9,0.004
1664,9,0.004
1665,9,0.006
1666,9,0.004
1667,9,0.004
1668,9,0.004
1669,9,0.004
1670,9,0.005
1671,9,0.004
1672,9,0.004
1673,9,0.004
1674,9,0.004
1675,9,0.004
1676,9,0.004
1677,9,0.004
1678,9,0.004
1679,9,0.005
1680,9,0.004
1681,9,0.004
1682,9,0.004
1683,9,0.004
1684,9,0.004
1685,9,0.004
1686,9,0.004
1687,9,0.004
1688,9,0.005
1689,9,0.006
1690,9,0.004
1691,9,0.004
1692,9,0.004
1693,9,0.004
1694,9,0.006
1695,9,0.004
1696,9,0.004
1697,9,0.005
1698,9,0.005
1699,9,0.004
1700,9,0.004
1701,9,0.005
1702,9,0.005
1703,9,0.004
1704,9,0.004
1705,9,0.004
1706,9,0.004
1707,9,0.005
1708,9,0.005
1709,9,0.004
1710,9,0.004
1711,9,0.004
1712,9,0.004
1713,9,0.004
1714,9,0.004
1715,9,0.005
1716,9,0.004
1717,9,0.004
1718,9,0.005
1719,9,0.006
1720,9,0.004
1721,9,0.004
1722,9,0.004
1723,9,0.005
1724,9,0.004
1725,9,0.004
1726,9,0.004
1727,9,0.004
1728,9,0.004
1729,9,0.004
1730,9,0.004
1731,9,0.005
1732,9,0.004
1733,9,0.004
1734,9,0.004
1735,9,0.005
1736,9,0.004
1737,9,0.004
1738,9,0.005
1739,9,0.004
1740,9,0.004
1741,9,0.004
1742,9,0.004
1743,9,0.006
1744,9,0.004
1745,9,0.004
1746,9,0.004
1747,9,0.005
1748,9,0.004
1749,9,0.004
1750,9,0.004
1751,9,0.005
1752,9,0.004
1753,9,0.004
1754,9,0.004
1755,9,0.004
1756,9,0.004
1757,9,0.004
1758,9,0.004
1759,9,0.006
1760,9,0.004
1761,9,0.004
1762,9,0.004
1763,9,0.004
1764,9,0.005
1765,9,0.004
1766,9,0.004
1767,9,0.004
1768,9,0.004
1769,9,0.006
1770,9,0.004
1771,9,0.004
1772,9,0.004
1773,9,0.005
1774,9,0.004
1775,9,0.004
1776,9,0.004
1777,9,0.006
1778,9,0.005
1779,9,0.004
1780,9,0.004
1781,9,0.004
1782,9,0.005
1783,9,0.004
1784,9,0.004
1785,9,0.005
1786,9,0.004
1787,9,0.004
1788,9,0.004
1789,9,0.006
1790,9,0.004
1791,9,0.004
1792,9,0.004
1793,9,0.004
1794,9,0.005
1795,9,0.005
1796,9,0.004
1797,9,0.004
1798,9,0.004
1799,9,0.005
1800,9,0.004
1801,9,0.006
1802,9,0.007
1803,9,0.006
1804,9,0.006
1805,9,0.006
1806,9,0.006
1807,9,0.006
1808,9,0.006
1809,9,0.006
1810,9,0.006
1811,9,0.006
1812,9,0.006
1813,9,0.007
1814,9,0.006
1815,9,0.006
1816,9,0.006
1817,9,0.006
1818,9,0.006
1819,9,0.006
1820,9,0.006
1821,9,0.006
1822,9,0.006
1823,9,0.006
1824,9,0.006
1825,9,0.006
1826,9,0.006
1827,9,0.007
1828,9,0.006
1829,9,0.007
1830,9,0.006
1831,9,0.006
1832,9,0.006
1833,9,0.006
1834,9,0.006
1835,9,0.006
1836,9,0.006
1837,9,0.006
1838,9,0.006
1839,9,0.006
1840,9,0.007
1841,9,0.006
1842,9,0.006
1843,9,0.006
1844,9,0.006
1845,9,0.006
1846,9,0.006
1847,9,0.006
1848,9,0.006
1849,9,0.006
1850,9,0.007
1851,9,0.006
1852,9,0.006
1853,9,0.006
1854,9,0.006
1855,9,0.006
1856,9,0.006
1857,9,0.006
1858,9,0.006
1859,9,0.006
1860,9,0.006
1861,9,0.006
1862,9,0.006
1863,9,0.006
1864,9,0.006
1865,9,0.006
1866,9,0.006
1867,9,0.006
1868,9,0.007
1869,9,0.006
1870,9,0.006
1871,9,0.006
1872,9,0.006
1873,9,0.007
1874,9,0.006
1875,9,0.007
1876,9,0.006
1877,9,0.006
1878,9,0.006
1879,9,0.006
1880,9,0.006
1881,9,0.006
1882,9,0.006
1883,9,0.006
1884,9,0.007
1885,9,0.006
1886,9,0.006
1887,9,0.006
1888,9,0.006
1889,9,0.006
1890,9,0.006
1891,9,0.006
1892,9,0.006
1893,9,0.006
1894,9,0.006
1895,9,0.006
1896,9,0.006
1897,9,0.006
1898,9,0.006
1899,9,0.006
1900,9,0.006
1901,9,0.006
1902,9,0.006
1903,9,0.006
1904,9,0.006
1905,9,0.006
1906,9,0.007
1907,9,0.006
1908,9,0.006
1909,9,0.006
1910,9,0.006
1911,9,0.006
1912,9,0.006
1913,9,0.006
1914,9,0.006
1915,9,0.006
1916,9,0.006
1917,9,0.006
1918,9,0.006
1919,9,0.006
1920,9,0.006
1921,9,0.006
1922,9,0.006
1923,9,0.007
1924,9,0.006
1925,9,0.006
1926,9,0.006
1927,9,0.006
1928,9,0.006
1929,9,0.006
1930,9,0.007
1931,9,0.006
1932,9,0.006
1933,9,0.006
1934,9,0.006
1935,9,0.006
1936,9,0.006
1937,9,0.006
1938,9,0.006
1939,9,0.006
1940,9,0.006
1941,9,0.006
1942,9,0.006
1943,9,0.006
1944,9,0.006
1945,9,0.006
1946,9,0.006
1947,9,0.007
1948,9,0.006
1949,9,0.006
1950,9,0.006
1951,9,0.006
1952,9,0.006
1953,9,0.006
1954,9,0.006
1955,9,0.006
1956,9,0.006
1957,9,0.006
1958,9,0.006
1959,9,0.006
1960,9,0.006
1961,9,0.006
1962,9,0.007
1963,9,0.006
1964,9,0.006
1965,9,0.006
1966,9,0.006
1967,9,0.006
1968,9,0.006
1969,9,0.006
1970,9,0.006
1971,9,0.006
1972,9,0.006
1973,9,0.006
1974,9,0.006
1975,9,0.006
1976,9,0.007
1977,9,0.006
1978,9,0.006
1979,9,0.006
1980,9,0.007
1981,9,0.007
1982,9,0.006
1983,9,0.006
1984,9,0.006
1985,9,0.006
1986,9,0.006
1987,9,0.007
1988,9,0.006
1989,9,0.006
1990,9,0.006
1991,9,0.006
1992,9,0.006
1993,9,0.006
1994,9,0.006
1995,9,0.006
1996,9,0.006
1997,9,0.006
1998,9,0.006
1999,9,0.006
2000,9,0.006
2001,9,0.006
2002,9,0.006
2003,9,0.006
2004,9,0.006
2005,9,0.006
2006,9,0.006
2007,9,0.006
2008,9,0.006
2009,9,0.006
2010,9,0.006
2011,9,0.006
2012,9,0.006
2013,9,0.006
2014,9,0.006
2015,9,0.007
2016,9,0.006
2017,9,0.006
2018,9,0.006
2019,9,0.006
2020,9,0.006
2021,9,0.006
2022,9,0.006
2023,9,0.006
2024,9,0.006
2025,9,0.006
2026,9,0.006
2027,9,0.006
2028,9,0.006
2029,9,0.006
2030,9,0.006
2031,9,0.006
2032,9,0.006
2033,9,0.006
2034,9,0.006
2035,9,0.006
2036,9,0.006
2037,9,0.006
2038,9,0.006
2039,9,0.006
2040,9,0.007
