heat_id,analysis_date,analysis_type,analysis_status,analysis_lab_id,analysis_eq_id,analyst_id,notes
1476,6/5/2024,drop,valid,1,3,1,nothing on my side
1477,6/2/2024,drop,valid,1,1,2,nothing on my side
1478,6/5/2024,drop,valid,1,2,3,nothing on my side
1479,6/4/2024,drop,valid,1,3,4,nothing on my side
1480,6/2/2024,drop,valid,1,1,1,nothing on my side
1481,7/2/2024,drop,valid,1,2,2,nothing on my side
1482,7/5/2024,drop,valid,1,3,3,nothing on my side
1483,7/5/2024,drop,valid,1,1,4,nothing on my side
1484,7/5/2024,drop,valid,1,2,1,nothing on my side
1485,7/3/2024,drop,valid,1,3,2,nothing on my side
1486,8/5/2024,drop,valid,1,1,3,nothing on my side
1487,8/3/2024,drop,valid,1,2,4,nothing on my side
1488,8/2/2024,drop,valid,1,3,1,nothing on my side
1489,8/3/2024,drop,valid,1,1,2,nothing on my side
1490,8/5/2024,drop,valid,1,2,3,nothing on my side
1491,9/6/2024,drop,valid,1,3,4,nothing on my side
1492,9/3/2024,drop,valid,1,1,1,nothing on my side
1493,9/5/2024,drop,valid,1,2,2,nothing on my side
1494,9/5/2024,drop,valid,1,3,3,nothing on my side
1495,9/3/2024,drop,valid,1,1,4,nothing on my side
1496,9/3/2024,drop,valid,1,2,1,nothing on my side
1497,10/6/2024,drop,valid,1,3,2,nothing on my side
1498,10/3/2024,drop,valid,1,1,3,nothing on my side
1499,10/5/2024,drop,valid,1,2,4,nothing on my side
1500,10/3/2024,drop,valid,1,3,1,nothing on my side
1501,10/4/2024,drop,valid,1,1,2,nothing on my side
1502,11/4/2024,drop,valid,1,2,3,nothing on my side
1503,11/4/2024,drop,valid,1,3,4,nothing on my side
1504,11/5/2024,drop,valid,1,1,1,nothing on my side
1505,11/5/2024,drop,valid,1,2,2,nothing on my side
1506,11/2/2024,drop,valid,1,3,3,nothing on my side
1507,12/4/2024,drop,valid,1,1,4,nothing on my side
1508,12/4/2024,drop,valid,1,2,1,nothing on my side
1509,12/5/2024,drop,valid,1,3,2,nothing on my side
1510,12/2/2024,drop,valid,1,1,3,nothing on my side
1511,12/5/2024,drop,valid,1,2,4,nothing on my side
1512,12/6/2024,drop,valid,1,3,1,nothing on my side
1513,11/4/2024,drop,valid,1,1,2,nothing on my side
1514,11/4/2024,drop,valid,1,2,3,nothing on my side
1515,11/4/2024,drop,valid,1,3,4,nothing on my side
1516,11/8/2024,drop,valid,1,1,1,nothing on my side
1517,11/4/2024,drop,valid,1,2,2,nothing on my side
1518,11/6/2024,drop,valid,1,3,3,nothing on my side
1519,11/6/2024,drop,valid,1,1,4,nothing on my side
1520,11/8/2024,drop,valid,1,2,1,nothing on my side
1521,11/7/2024,drop,valid,1,3,2,nothing on my side
1522,11/8/2024,drop,valid,1,1,3,nothing on my side
1523,11/5/2024,drop,valid,1,2,4,nothing on my side
1524,11/8/2024,drop,valid,1,3,1,nothing on my side
1525,11/7/2024,drop,valid,1,1,2,nothing on my side
1526,11/10/2024,drop,valid,1,2,3,nothing on my side
1527,11/7/2024,drop,valid,1,3,4,nothing on my side
1528,11/10/2024,drop,valid,1,1,1,nothing on my side
1529,11/9/2024,drop,valid,1,2,2,nothing on my side
1530,11/11/2024,drop,valid,1,3,3,nothing on my side
1531,11/11/2024,drop,valid,1,1,4,nothing on my side
1532,11/11/2024,drop,valid,1,2,1,nothing on my side
1533,11/7/2024,drop,valid,1,3,2,nothing on my side
1534,11/12/2024,drop,valid,1,1,3,nothing on my side
1535,11/10/2024,drop,valid,1,2,4,nothing on my side
1536,11/11/2024,drop,valid,1,3,1,nothing on my side
1537,11/10/2024,drop,valid,1,1,2,nothing on my side
1538,11/9/2024,drop,valid,1,2,3,nothing on my side
1539,11/12/2024,drop,valid,1,3,4,nothing on my side
1540,11/12/2024,drop,valid,1,1,1,nothing on my side
1541,11/10/2024,drop,valid,1,2,2,nothing on my side
1542,11/12/2024,drop,valid,1,3,3,nothing on my side
1543,11/9/2024,drop,valid,1,1,4,nothing on my side
1544,11/12/2024,drop,valid,1,2,1,nothing on my side
1545,11/13/2024,drop,valid,1,3,2,nothing on my side
1546,11/10/2024,drop,valid,1,1,3,nothing on my side
1547,11/13/2024,drop,valid,1,2,4,nothing on my side
1548,11/13/2024,drop,valid,1,3,1,nothing on my side
1549,11/11/2024,drop,valid,1,1,2,nothing on my side
1550,11/14/2024,drop,valid,1,2,3,nothing on my side
1551,11/11/2024,drop,valid,1,3,4,nothing on my side
1552,11/15/2024,drop,valid,1,1,1,nothing on my side
1553,11/13/2024,drop,valid,1,2,2,nothing on my side
1554,11/12/2024,drop,valid,1,3,3,nothing on my side
1555,11/12/2024,drop,valid,1,1,4,nothing on my side
1556,11/12/2024,drop,valid,1,2,1,nothing on my side
1557,11/14/2024,drop,valid,1,3,2,nothing on my side
1558,11/16/2024,drop,valid,1,1,3,nothing on my side
1559,11/14/2024,drop,valid,1,2,4,nothing on my side
1560,11/16/2024,drop,valid,1,3,1,nothing on my side
1561,11/17/2024,drop,valid,1,1,2,nothing on my side
1562,11/17/2024,drop,valid,1,2,3,nothing on my side
1563,11/17/2024,drop,valid,1,3,4,nothing on my side
1564,11/17/2024,drop,valid,1,1,1,nothing on my side
1565,11/13/2024,drop,valid,1,2,2,nothing on my side
1566,11/16/2024,drop,valid,1,3,3,nothing on my side
1567,11/18/2024,drop,valid,1,1,4,nothing on my side
1568,11/18/2024,drop,valid,1,2,1,nothing on my side
1569,11/16/2024,drop,valid,1,3,2,nothing on my side
1570,11/18/2024,drop,valid,1,1,3,nothing on my side
1571,11/17/2024,drop,valid,1,2,4,nothing on my side
1572,11/15/2024,drop,valid,1,3,1,nothing on my side
1573,11/15/2024,drop,valid,1,1,2,nothing on my side
1574,11/17/2024,drop,valid,1,2,3,nothing on my side
1575,11/18/2024,drop,valid,1,3,4,nothing on my side
1576,11/15/2024,drop,valid,1,1,1,nothing on my side
1577,11/20/2024,drop,valid,1,2,2,nothing on my side
1578,11/19/2024,drop,valid,1,3,3,nothing on my side
1579,11/20/2024,drop,valid,1,1,4,nothing on my side
1580,11/17/2024,drop,valid,1,2,1,nothing on my side
1581,11/19/2024,drop,valid,1,3,2,nothing on my side
1582,11/17/2024,drop,valid,1,1,3,nothing on my side
1583,11/18/2024,drop,valid,1,2,4,nothing on my side
1584,11/18/2024,drop,valid,1,3,1,nothing on my side
1585,11/20/2024,drop,valid,1,1,2,nothing on my side
1586,11/19/2024,drop,valid,1,2,3,nothing on my side
1587,11/19/2024,drop,valid,1,3,4,nothing on my side
1588,11/18/2024,drop,valid,1,1,1,nothing on my side
1589,11/21/2024,drop,valid,1,2,2,nothing on my side
1590,11/21/2024,drop,valid,1,3,3,nothing on my side
1591,11/18/2024,drop,valid,1,1,4,nothing on my side
1592,11/19/2024,drop,valid,1,2,1,nothing on my side
1593,11/22/2024,drop,valid,1,3,2,nothing on my side
1594,11/23/2024,drop,valid,1,1,3,nothing on my side
1595,11/19/2024,drop,valid,1,2,4,nothing on my side
1596,11/21/2024,drop,valid,1,3,1,nothing on my side
1597,11/21/2024,drop,valid,1,1,2,nothing on my side
1598,11/20/2024,drop,valid,1,2,3,nothing on my side
1599,11/20/2024,drop,valid,1,3,4,nothing on my side
1600,11/20/2024,drop,valid,1,1,1,nothing on my side
1601,11/23/2024,drop,valid,1,2,2,nothing on my side
1602,11/23/2024,drop,valid,1,3,3,nothing on my side
1603,11/24/2024,drop,valid,1,1,4,nothing on my side
1604,11/23/2024,drop,valid,1,2,1,nothing on my side
1605,11/22/2024,drop,valid,1,3,2,nothing on my side
1606,11/23/2024,drop,valid,1,1,3,nothing on my side
1607,11/23/2024,drop,valid,1,2,4,nothing on my side
1608,11/25/2024,drop,valid,1,3,1,nothing on my side
1609,11/24/2024,drop,valid,1,1,2,nothing on my side
1610,11/25/2024,drop,valid,1,2,3,nothing on my side
1611,1/5/2024,drop,valid,1,3,4,nothing on my side
1612,1/6/2024,drop,valid,1,1,1,nothing on my side
1613,1/6/2024,drop,valid,1,2,2,nothing on my side
1614,1/6/2024,drop,valid,1,3,3,nothing on my side
1615,2/4/2024,drop,valid,1,1,4,nothing on my side
1616,2/2/2024,drop,valid,1,2,1,nothing on my side
1617,2/2/2024,drop,valid,1,3,2,nothing on my side
1618,2/5/2024,drop,valid,1,1,3,nothing on my side
1619,2/3/2024,drop,valid,1,2,4,nothing on my side
1620,3/2/2025,drop,valid,1,3,1,nothing on my side
1621,3/3/2025,drop,valid,1,1,2,nothing on my side
1622,3/5/2025,drop,valid,1,2,3,nothing on my side
1623,3/4/2025,drop,valid,1,3,4,nothing on my side
1624,3/6/2025,drop,valid,1,1,1,nothing on my side
1625,3/2/2025,drop,valid,1,2,2,nothing on my side
1626,4/5/2025,drop,valid,1,3,3,nothing on my side
1627,4/5/2025,drop,valid,1,1,4,nothing on my side
1628,4/5/2025,drop,valid,1,2,1,nothing on my side
1629,4/6/2025,drop,valid,1,3,2,nothing on my side
1630,4/2/2025,drop,valid,1,1,3,nothing on my side
1631,5/2/2025,drop,valid,1,2,4,nothing on my side
1632,5/2/2025,drop,valid,1,3,1,nothing on my side
1633,5/4/2025,drop,valid,1,1,2,nothing on my side
1634,5/6/2025,drop,valid,1,2,3,nothing on my side
1635,5/4/2025,drop,valid,1,3,4,nothing on my side
1636,6/5/2025,drop,valid,1,1,1,nothing on my side
1637,6/2/2025,drop,valid,1,2,2,nothing on my side
1638,6/2/2025,drop,valid,1,3,3,nothing on my side
1639,6/5/2025,drop,valid,1,1,4,nothing on my side
1640,6/4/2025,drop,valid,1,2,1,nothing on my side
1641,6/5/2025,drop,valid,1,3,2,nothing on my side
1642,7/4/2025,drop,valid,1,1,3,nothing on my side
1643,7/3/2025,drop,valid,1,2,4,nothing on my side
1644,7/6/2025,drop,valid,1,3,1,nothing on my side
1645,7/5/2025,drop,valid,1,1,2,nothing on my side
1646,7/5/2025,drop,valid,1,2,3,nothing on my side
1647,8/6/2025,drop,valid,1,3,4,nothing on my side
1648,8/2/2025,drop,valid,1,1,1,nothing on my side
1649,8/4/2025,drop,valid,1,2,2,nothing on my side
1650,8/6/2025,drop,valid,1,3,3,nothing on my side
1651,8/4/2025,drop,valid,1,1,4,nothing on my side
1652,9/5/2025,drop,valid,1,2,1,nothing on my side
1653,9/3/2025,drop,valid,1,3,2,nothing on my side
1654,9/3/2025,drop,valid,1,1,3,nothing on my side
1655,9/6/2025,drop,valid,1,2,4,nothing on my side
1656,9/3/2025,drop,valid,1,3,1,nothing on my side
1657,9/5/2025,drop,valid,1,1,2,nothing on my side
1658,10/6/2025,drop,valid,1,2,3,nothing on my side
1659,10/6/2025,drop,valid,1,3,4,nothing on my side
1660,10/5/2025,drop,valid,1,1,1,nothing on my side
1661,10/6/2025,drop,valid,1,2,2,nothing on my side
1662,10/2/2025,drop,valid,1,3,3,nothing on my side
1663,11/3/2025,drop,valid,1,1,4,nothing on my side
1664,11/2/2025,drop,valid,1,2,1,nothing on my side
1665,11/6/2025,drop,valid,1,3,2,nothing on my side
1666,11/4/2025,drop,valid,1,1,3,nothing on my side
1667,11/5/2025,drop,valid,1,2,4,nothing on my side
1668,12/4/2025,drop,valid,1,3,1,nothing on my side
1669,12/3/2025,drop,valid,1,1,2,nothing on my side
1670,12/3/2025,drop,valid,1,2,3,nothing on my side
1671,12/3/2025,drop,valid,1,3,4,nothing on my side
1672,12/4/2025,drop,valid,1,1,1,nothing on my side
1673,12/3/2025,drop,valid,1,2,2,nothing on my side
1674,11/8/2025,drop,valid,1,3,3,nothing on my side
1675,11/8/2025,drop,valid,1,1,4,nothing on my side
1676,11/7/2025,drop,valid,1,2,1,nothing on my side
1677,11/6/2025,drop,valid,1,3,2,nothing on my side
1678,11/4/2025,drop,valid,1,1,3,nothing on my side
1679,11/5/2025,drop,valid,1,2,4,nothing on my side
1680,11/5/2025,drop,valid,1,3,1,nothing on my side
1681,11/8/2025,drop,valid,1,1,2,nothing on my side
1682,11/9/2025,drop,valid,1,2,3,nothing on my side
1683,11/9/2025,drop,valid,1,3,4,nothing on my side
1684,11/7/2025,drop,valid,1,1,1,nothing on my side
1685,11/8/2025,drop,valid,1,2,2,nothing on my side
1686,11/7/2025,drop,valid,1,3,3,nothing on my side
1687,11/9/2025,drop,valid,1,1,4,nothing on my side
1688,11/6/2025,drop,valid,1,2,1,nothing on my side
1689,11/7/2025,drop,valid,1,3,2,nothing on my side
1690,11/9/2025,drop,valid,1,1,3,nothing on my side
1691,11/8/2025,drop,valid,1,2,4,nothing on my side
1692,11/7/2025,drop,valid,1,3,1,nothing on my side
1693,11/10/2025,drop,valid,1,1,2,nothing on my side
1694,11/9/2025,drop,valid,1,2,3,nothing on my side
1695,11/12/2025,drop,valid,1,3,4,nothing on my side
1696,11/12/2025,drop,valid,1,1,1,nothing on my side
1697,11/12/2025,drop,valid,1,2,2,nothing on my side
1698,11/10/2025,drop,valid,1,3,3,nothing on my side
1699,11/8/2025,drop,valid,1,1,4,nothing on my side
1700,11/12/2025,drop,valid,1,2,1,nothing on my side
1701,11/13/2025,drop,valid,1,3,2,nothing on my side
1702,11/12/2025,drop,valid,1,1,3,nothing on my side
1703,11/13/2025,drop,valid,1,2,4,nothing on my side
1704,11/9/2025,drop,valid,1,3,1,nothing on my side
1705,11/9/2025,drop,valid,1,1,2,nothing on my side
1706,11/10/2025,drop,valid,1,2,3,nothing on my side
1707,11/14/2025,drop,valid,1,3,4,nothing on my side
1708,11/10/2025,drop,valid,1,1,1,nothing on my side
1709,11/10/2025,drop,valid,1,2,2,nothing on my side
1710,11/11/2025,drop,valid,1,3,3,nothing on my side
1711,11/11/2025,drop,valid,1,1,4,nothing on my side
1712,11/15/2025,drop,valid,1,2,1,nothing on my side
1713,11/13/2025,drop,valid,1,3,2,nothing on my side
1714,11/15/2025,drop,valid,1,1,3,nothing on my side
1715,11/12/2025,drop,valid,1,2,4,nothing on my side
1716,11/12/2025,drop,valid,1,3,1,nothing on my side
1717,11/13/2025,drop,valid,1,1,2,nothing on my side
1718,11/14/2025,drop,valid,1,2,3,nothing on my side
1719,11/14/2025,drop,valid,1,3,4,nothing on my side
1720,11/15/2025,drop,valid,1,1,1,nothing on my side
1721,11/13/2025,drop,valid,1,2,2,nothing on my side
1722,11/15/2025,drop,valid,1,3,3,nothing on my side
1723,11/15/2025,drop,valid,1,1,4,nothing on my side
1724,11/15/2025,drop,valid,1,2,1,nothing on my side
1725,11/17/2025,drop,valid,1,3,2,nothing on my side
1726,11/14/2025,drop,valid,1,1,3,nothing on my side
1727,11/15/2025,drop,valid,1,2,4,nothing on my side
1728,11/14/2025,drop,valid,1,3,1,nothing on my side
1729,11/17/2025,drop,valid,1,1,2,nothing on my side
1730,11/17/2025,drop,valid,1,2,3,nothing on my side
1731,11/17/2025,drop,valid,1,3,4,nothing on my side
1732,11/15/2025,drop,valid,1,1,1,nothing on my side
1733,11/16/2025,drop,valid,1,2,2,nothing on my side
1734,11/19/2025,drop,valid,1,3,3,nothing on my side
1735,11/15/2025,drop,valid,1,1,4,nothing on my side
1736,11/16/2025,drop,valid,1,2,1,nothing on my side
1737,11/15/2025,drop,valid,1,3,2,nothing on my side
1738,11/17/2025,drop,valid,1,1,3,nothing on my side
1739,11/19/2025,drop,valid,1,2,4,nothing on my side
1740,11/19/2025,drop,valid,1,3,1,nothing on my side
1741,11/20/2025,drop,valid,1,1,2,nothing on my side
1742,11/18/2025,drop,valid,1,2,3,nothing on my side
1743,11/21/2025,drop,valid,1,3,4,nothing on my side
1744,11/19/2025,drop,valid,1,1,1,nothing on my side
1745,11/19/2025,drop,valid,1,2,2,nothing on my side
1746,11/19/2025,drop,valid,1,3,3,nothing on my side
1747,11/17/2025,drop,valid,1,1,4,nothing on my side
1748,11/18/2025,drop,valid,1,2,1,nothing on my side
1749,11/19/2025,drop,valid,1,3,2,nothing on my side
1750,11/21/2025,drop,valid,1,1,3,nothing on my side
1751,11/21/2025,drop,valid,1,2,4,nothing on my side
1752,11/21/2025,drop,valid,1,3,1,nothing on my side
1753,11/20/2025,drop,valid,1,1,2,nothing on my side
1754,11/22/2025,drop,valid,1,2,3,nothing on my side
1755,11/21/2025,drop,valid,1,3,4,nothing on my side
1756,11/23/2025,drop,valid,1,1,1,nothing on my side
1757,11/20/2025,drop,valid,1,2,2,nothing on my side
1758,11/20/2025,drop,valid,1,3,3,nothing on my side
1759,11/22/2025,drop,valid,1,1,4,nothing on my side
1760,11/22/2025,drop,valid,1,2,1,nothing on my side
1761,11/23/2025,drop,valid,1,3,2,nothing on my side
1762,11/22/2025,drop,valid,1,1,3,nothing on my side
1763,11/20/2025,drop,valid,1,2,4,nothing on my side
1764,11/24/2025,drop,valid,1,3,1,nothing on my side
1765,11/22/2025,drop,valid,1,1,2,nothing on my side
1766,11/23/2025,drop,valid,1,2,3,nothing on my side
1767,11/25/2025,drop,valid,1,3,4,nothing on my side
1768,11/25/2025,drop,valid,1,1,1,nothing on my side
1769,11/24/2025,drop,valid,1,2,2,nothing on my side
1770,11/21/2025,drop,valid,1,3,3,nothing on my side
1771,11/23/2025,drop,valid,1,1,4,nothing on my side
1772,1/5/2025,drop,valid,1,2,1,nothing on my side
1773,1/4/2025,drop,valid,1,3,2,nothing on my side
1774,1/6/2025,drop,valid,1,1,3,nothing on my side
1775,1/5/2025,drop,valid,1,2,4,nothing on my side
1776,2/4/2025,drop,valid,1,3,1,nothing on my side
1777,2/5/2025,drop,valid,1,1,2,nothing on my side
1778,2/5/2025,drop,valid,1,2,3,nothing on my side
1779,2/6/2025,drop,valid,1,3,4,nothing on my side
1780,2/6/2025,drop,valid,1,1,1,nothing on my side
1781,3/3/2025,drop,valid,1,2,2,nothing on my side
1782,3/5/2025,drop,valid,1,3,3,nothing on my side
1783,3/3/2025,drop,valid,1,1,4,nothing on my side
1784,3/5/2025,drop,valid,1,2,1,nothing on my side
1785,3/5/2025,drop,valid,1,3,2,nothing on my side
1786,3/4/2025,drop,valid,1,1,3,nothing on my side
1787,4/7/2025,drop,valid,1,2,4,nothing on my side
1788,4/6/2025,drop,valid,1,3,1,nothing on my side
1789,4/6/2025,drop,valid,1,1,2,nothing on my side
1790,4/4/2025,drop,valid,1,2,3,nothing on my side
1791,4/3/2025,drop,valid,1,3,4,nothing on my side
1792,5/7/2025,drop,valid,1,1,1,nothing on my side
1793,5/6/2025,drop,valid,1,2,2,nothing on my side
1794,5/3/2025,drop,valid,1,3,3,nothing on my side
1795,5/5/2025,drop,valid,1,1,4,nothing on my side
1796,5/6/2025,drop,valid,1,2,1,nothing on my side
1797,6/5/2025,drop,valid,1,3,2,nothing on my side
1798,6/3/2025,drop,valid,1,1,3,nothing on my side
1799,6/3/2025,drop,valid,1,2,4,nothing on my side
1800,6/6/2025,drop,valid,1,3,1,nothing on my side
1801,5/27/2021,drop,valid,1,1,2,nothing on my side
1802,5/25/2021,drop,valid,1,2,3,nothing on my side
1803,6/22/2021,drop,valid,1,3,4,nothing on my side
1804,6/25/2021,drop,valid,1,1,1,nothing on my side
1805,6/24/2021,drop,valid,1,2,2,nothing on my side
1806,6/23/2021,drop,valid,1,3,3,nothing on my side
1807,6/22/2021,drop,valid,1,1,4,nothing on my side
1808,7/24/2021,drop,valid,1,2,1,nothing on my side
1809,7/23/2021,drop,valid,1,3,2,nothing on my side
1810,7/26/2021,drop,valid,1,1,3,nothing on my side
1811,7/26/2021,drop,valid,1,2,4,nothing on my side
1812,7/26/2021,drop,valid,1,3,1,nothing on my side
1813,8/27/2021,drop,valid,1,1,2,nothing on my side
1814,8/27/2021,drop,valid,1,2,3,nothing on my side
1815,8/24/2021,drop,valid,1,3,4,nothing on my side
1816,8/27/2021,drop,valid,1,1,1,nothing on my side
1817,8/26/2021,drop,valid,1,2,2,nothing on my side
1818,8/27/2021,drop,valid,1,3,3,nothing on my side
1819,9/26/2021,drop,valid,1,1,4,nothing on my side
1820,9/24/2021,drop,valid,1,2,1,nothing on my side
1821,9/24/2021,drop,valid,1,3,2,nothing on my side
1822,9/23/2021,drop,valid,1,1,3,nothing on my side
1823,9/26/2021,drop,valid,1,2,4,nothing on my side
1824,10/23/2021,drop,valid,1,3,1,nothing on my side
1825,10/24/2021,drop,valid,1,1,2,nothing on my side
1826,10/27/2021,drop,valid,1,2,3,nothing on my side
1827,10/26/2021,drop,valid,1,3,4,nothing on my side
1828,10/26/2021,drop,valid,1,1,1,nothing on my side
1829,11/24/2021,drop,valid,1,2,2,nothing on my side
1830,11/25/2021,drop,valid,1,3,3,nothing on my side
1831,11/22/2021,drop,valid,1,1,4,nothing on my side
1832,11/25/2021,drop,valid,1,2,1,nothing on my side
1833,11/25/2021,drop,valid,1,3,2,nothing on my side
1834,11/26/2021,drop,valid,1,1,3,nothing on my side
1835,1/4/2021,drop,valid,1,2,4,nothing on my side
1836,1/5/2021,drop,valid,1,3,1,nothing on my side
1837,1/4/2021,drop,valid,1,1,2,nothing on my side
1838,1/7/2021,drop,valid,1,2,3,nothing on my side
1839,1/4/2021,drop,valid,1,3,4,nothing on my side
1840,1/9/2021,drop,valid,1,1,1,nothing on my side
1841,1/6/2021,drop,valid,1,2,2,nothing on my side
1842,1/6/2021,drop,valid,1,3,3,nothing on my side
1843,1/5/2021,drop,valid,1,1,4,nothing on my side
1844,1/8/2021,drop,valid,1,2,1,nothing on my side
1845,1/7/2021,drop,valid,1,3,2,nothing on my side
1846,1/8/2021,drop,valid,1,1,3,nothing on my side
1847,1/8/2021,drop,valid,1,2,4,nothing on my side
1848,1/6/2021,drop,valid,1,3,1,nothing on my side
1849,1/10/2021,drop,valid,1,1,2,nothing on my side
1850,1/6/2021,drop,valid,1,2,3,nothing on my side
1851,1/10/2021,drop,valid,1,3,4,nothing on my side
1852,1/9/2021,drop,valid,1,1,1,nothing on my side
1853,1/11/2021,drop,valid,1,2,2,nothing on my side
1854,1/8/2021,drop,valid,1,3,3,nothing on my side
1855,1/11/2021,drop,valid,1,1,4,nothing on my side
1856,1/8/2021,drop,valid,1,2,1,nothing on my side
1857,1/10/2021,drop,valid,1,3,2,nothing on my side
1858,1/8/2021,drop,valid,1,1,3,nothing on my side
1859,1/8/2021,drop,valid,1,2,4,nothing on my side
1860,1/8/2021,drop,valid,1,3,1,nothing on my side
1861,1/12/2021,drop,valid,1,1,2,nothing on my side
1862,1/12/2021,drop,valid,1,2,3,nothing on my side
1863,1/12/2021,drop,valid,1,3,4,nothing on my side
1864,1/9/2021,drop,valid,1,1,1,nothing on my side
1865,1/13/2021,drop,valid,1,2,2,nothing on my side
1866,1/9/2021,drop,valid,1,3,3,nothing on my side
1867,1/10/2021,drop,valid,1,1,4,nothing on my side
1868,1/11/2021,drop,valid,1,2,1,nothing on my side
1869,1/14/2021,drop,valid,1,3,2,nothing on my side
1870,1/13/2021,drop,valid,1,1,3,nothing on my side
1871,1/10/2021,drop,valid,1,2,4,nothing on my side
1872,1/15/2021,drop,valid,1,3,1,nothing on my side
1873,1/14/2021,drop,valid,1,1,2,nothing on my side
1874,1/11/2021,drop,valid,1,2,3,nothing on my side
1875,1/11/2021,drop,valid,1,3,4,nothing on my side
1876,1/14/2021,drop,valid,1,1,1,nothing on my side
1877,1/12/2021,drop,valid,1,2,2,nothing on my side
1878,1/13/2021,drop,valid,1,3,3,nothing on my side
1879,1/13/2021,drop,valid,1,1,4,nothing on my side
1880,1/13/2021,drop,valid,1,2,1,nothing on my side
1881,1/15/2021,drop,valid,1,3,2,nothing on my side
1882,1/13/2021,drop,valid,1,1,3,nothing on my side
1883,1/13/2021,drop,valid,1,2,4,nothing on my side
1884,1/17/2021,drop,valid,1,3,1,nothing on my side
1885,1/14/2021,drop,valid,1,1,2,nothing on my side
1886,1/17/2021,drop,valid,1,2,3,nothing on my side
1887,1/17/2021,drop,valid,1,3,4,nothing on my side
1888,1/15/2021,drop,valid,1,1,1,nothing on my side
1889,1/17/2021,drop,valid,1,2,2,nothing on my side
1890,1/15/2021,drop,valid,1,3,3,nothing on my side
1891,1/18/2021,drop,valid,1,1,4,nothing on my side
1892,1/15/2021,drop,valid,1,2,1,nothing on my side
1893,1/16/2021,drop,valid,1,3,2,nothing on my side
1894,1/15/2021,drop,valid,1,1,3,nothing on my side
1895,1/18/2021,drop,valid,1,2,4,nothing on my side
1896,1/19/2021,drop,valid,1,3,1,nothing on my side
1897,1/16/2021,drop,valid,1,1,2,nothing on my side
1898,1/16/2021,drop,valid,1,2,3,nothing on my side
1899,1/17/2021,drop,valid,1,3,4,nothing on my side
1900,1/19/2021,drop,valid,1,1,1,nothing on my side
1901,1/18/2021,drop,valid,1,2,2,nothing on my side
1902,1/16/2021,drop,valid,1,3,3,nothing on my side
1903,1/16/2021,drop,valid,1,1,4,nothing on my side
1904,1/20/2021,drop,valid,1,2,1,nothing on my side
1905,1/18/2021,drop,valid,1,3,2,nothing on my side
1906,1/21/2021,drop,valid,1,1,3,nothing on my side
1907,1/20/2021,drop,valid,1,2,4,nothing on my side
1908,1/20/2021,drop,valid,1,3,1,nothing on my side
1909,1/17/2021,drop,valid,1,1,2,nothing on my side
1910,1/18/2021,drop,valid,1,2,3,nothing on my side
1911,1/21/2021,drop,valid,1,3,4,nothing on my side
1912,1/21/2021,drop,valid,1,1,1,nothing on my side
1913,1/19/2021,drop,valid,1,2,2,nothing on my side
1914,1/20/2021,drop,valid,1,3,3,nothing on my side
1915,1/20/2021,drop,valid,1,1,4,nothing on my side
1916,1/20/2021,drop,valid,1,2,1,nothing on my side
1917,12/25/2020,drop,valid,1,3,2,nothing on my side
1918,12/28/2020,drop,valid,1,1,3,nothing on my side
1919,12/28/2020,drop,valid,1,2,4,nothing on my side
1920,12/26/2020,drop,valid,1,3,1,nothing on my side
1921,1/28/2021,drop,valid,1,1,2,nothing on my side
1922,1/25/2021,drop,valid,1,2,3,nothing on my side
1923,1/25/2021,drop,valid,1,3,4,nothing on my side
1924,1/27/2021,drop,valid,1,1,1,nothing on my side
1925,1/25/2021,drop,valid,1,2,2,nothing on my side
1926,2/24/2021,drop,valid,1,3,3,nothing on my side
1927,2/25/2021,drop,valid,1,1,4,nothing on my side
1928,2/22/2021,drop,valid,1,2,1,nothing on my side
1929,2/25/2021,drop,valid,1,3,2,nothing on my side
1930,2/23/2021,drop,valid,1,1,3,nothing on my side
1931,2/21/2021,drop,valid,1,2,4,nothing on my side
1932,3/25/2021,drop,valid,1,3,1,nothing on my side
1933,3/27/2021,drop,valid,1,1,2,nothing on my side
1934,3/26/2021,drop,valid,1,2,3,nothing on my side
1935,3/26/2021,drop,valid,1,3,4,nothing on my side
1936,3/24/2021,drop,valid,1,1,1,nothing on my side
1937,4/27/2021,drop,valid,1,2,2,nothing on my side
1938,4/26/2021,drop,valid,1,3,3,nothing on my side
1939,4/26/2021,drop,valid,1,1,4,nothing on my side
1940,4/23/2021,drop,valid,1,2,1,nothing on my side
1941,4/23/2021,drop,valid,1,3,2,nothing on my side
1942,5/24/2021,drop,valid,1,1,3,nothing on my side
1943,5/26/2021,drop,valid,1,2,4,nothing on my side
1944,5/29/2021,drop,valid,1,3,1,nothing on my side
1945,5/28/2021,drop,valid,1,1,2,nothing on my side
1946,5/27/2021,drop,valid,1,2,3,nothing on my side
1947,5/29/2021,drop,valid,1,3,4,nothing on my side
1948,6/27/2021,drop,valid,1,1,1,nothing on my side
1949,6/24/2021,drop,valid,1,2,2,nothing on my side
1950,6/27/2021,drop,valid,1,3,3,nothing on my side
1951,6/27/2021,drop,valid,1,1,4,nothing on my side
1952,6/24/2021,drop,valid,1,2,1,nothing on my side
1953,7/25/2021,drop,valid,1,3,2,nothing on my side
1954,7/26/2021,drop,valid,1,1,3,nothing on my side
1955,7/27/2021,drop,valid,1,2,4,nothing on my side
1956,7/25/2021,drop,valid,1,3,1,nothing on my side
